Frequency (GHz), Wave Refl (dB), Wave Refl (rad), Wave Trans (dB), Wave Trans (rad)
1.595338551769870428e+01,-9.246913937881634515e-01,-3.117900402403078974e+00,-2.349598685392983910e+01,1.195227896966307268e+00
1.596301920460552637e+01,-9.231710731948268300e-01,-3.117898237767973146e+00,-2.346059900589385450e+01,1.192146990268469153e+00
1.597265289151234846e+01,-9.216405477307022531e-01,-3.117897276403431839e+00,-2.342517175805068064e+01,1.189038884387069395e+00
1.598228657841917233e+01,-9.200997045881166292e-01,-3.117897536144934811e+00,-2.338970806349841780e+01,1.185903440835744060e+00
1.599192026532599442e+01,-9.185484174408788949e-01,-3.117899043071736820e+00,-2.335421039179339076e+01,1.182740606792544780e+00
1.600155395223281829e+01,-9.169865854562930796e-01,-3.117901831317894334e+00,-2.331868041492355914e+01,1.179550370892949784e+00
1.601118763913964216e+01,-9.154141655310901182e-01,-3.117905940530940168e+00,-2.328311894296591689e+01,1.176332706762132085e+00
1.602082132604646247e+01,-9.138311879207456911e-01,-3.117911411749896278e+00,-2.324752612725917089e+01,1.173087521243338482e+00
1.603045501295328634e+01,-9.122377504859393582e-01,-3.117918282958773712e+00,-2.321190186890780893e+01,1.169814622770645851e+00
1.604008869986011021e+01,-9.106339933040674683e-01,-3.117926585673384210e+00,-2.317624630949818965e+01,1.166513719221710543e+00
1.604972238676693053e+01,-9.090200613971981536e-01,-3.117936343606292571e+00,-2.314056025712586262e+01,1.163184445724185112e+00
1.605935607367375439e+01,-9.073960669754631558e-01,-3.117947573821878482e+00,-2.310484542107152706e+01,1.159826413942096401e+00
1.606898976058057826e+01,-9.057620627672078317e-01,-3.117960290033416459e+00,-2.306910438639734906e+01,1.156439268008295995e+00
1.607862344748739858e+01,-9.041180346446926475e-01,-3.117974507038816068e+00,-2.303334033782212131e+01,1.153022730378899130e+00
1.608825713439422245e+01,-9.024639158763301250e-01,-3.117990244941589495e+00,-2.299755661702421961e+01,1.149576624000871572e+00
1.609789082130104632e+01,-9.007996187347612205e-01,-3.118007531866301196e+00,-2.296175624670701154e+01,1.146100864341481840e+00
1.610752450820787018e+01,-8.991250738788916230e-01,-3.118026404334943269e+00,-2.292594156383107062e+01,1.142595423864745552e+00
1.611715819511469405e+01,-8.974402655338193924e-01,-3.118046905183465611e+00,-2.289011407093418526e+01,1.139060279746014759e+00
1.612679188202151437e+01,-8.957452517519716162e-01,-3.118069079648869479e+00,-2.285427454869801167e+01,1.135495360548948396e+00
1.613642556892833824e+01,-8.940401635752627252e-01,-3.118092970817394338e+00,-2.281842339470955494e+01,1.131900507799563638e+00
1.614605925583516211e+01,-8.923251833518970333e-01,-3.118118615821892536e+00,-2.278256108611352460e+01,1.128275463848203763e+00
1.615569294274198242e+01,-8.906005088315880336e-01,-3.118146043950337010e+00,-2.274668862754319676e+01,1.124619889498070791e+00
1.616532662964880629e+01,-8.888663140221247927e-01,-3.118175277245817778e+00,-2.271080785098198973e+01,1.120933405979786190e+00
1.617496031655563016e+01,-8.871227188034449540e-01,-3.118206333418236831e+00,-2.267492147920830448e+01,1.117215648625757174e+00
1.618459400346245047e+01,-8.853697766452982565e-01,-3.118239230181132804e+00,-2.263903293553405405e+01,1.113466316190180772e+00
1.619422769036927434e+01,-8.836074842639698446e-01,-3.118273989689641201e+00,-2.260314595830186235e+01,1.109685201161739299e+00
1.620386137727609821e+01,-8.818358103592751629e-01,-3.118310641721780740e+00,-2.256726413643633222e+01,1.105872192176803770e+00
1.621349506418292208e+01,-8.800547347384555241e-01,-3.118349224626129512e+00,-2.253139050513075858e+01,1.102027248014689098e+00
1.622312875108974595e+01,-8.782642859423785975e-01,-3.118389783739156762e+00,-2.249552732193743054e+01,1.098150351129859148e+00
1.623276243799656626e+01,-8.764645659225812624e-01,-3.118432367747677958e+00,-2.245967608900334511e+01,1.094241454723588136e+00
1.624239612490339013e+01,-8.746557542499509008e-01,-3.118477024100521078e+00,-2.242383781343594507e+01,1.090300439194201498e+00
1.625202981181021400e+01,-8.728380905737043172e-01,-3.118523794866088661e+00,-2.238801342689082219e+01,1.086327090911540560e+00
1.626166349871703432e+01,-8.710118406916373957e-01,-3.118572714299007398e+00,-2.235220423853959204e+01,1.082321109530422598e+00
1.627129718562385818e+01,-8.691772566109186027e-01,-3.118623808859397162e+00,-2.231641228642387631e+01,1.078282141519013138e+00
1.628093087253068205e+01,-8.673345428368410825e-01,-3.118677099680356335e+00,-2.228064048331276936e+01,1.074209829785911507e+00
1.629056455943750237e+01,-8.654838392502439692e-01,-3.118732606731108525e+00,-2.224489251503067067e+01,1.070103864560260742e+00
1.630019824634432624e+01,-8.636252258886292221e-01,-3.118790353403431137e+00,-2.220917252319073043e+01,1.065964020400939072e+00
1.630983193325115010e+01,-8.617587482658471965e-01,-3.118850370116743154e+00,-2.217348466824997999e+01,1.061790168437444448e+00
1.631946562015797397e+01,-8.598844555880867935e-01,-3.118912695833822024e+00,-2.213783270381361135e+01,1.057582260388170825e+00
1.632909930706479429e+01,-8.580024402678786410e-01,-3.118977377014794161e+00,-2.210221968893200284e+01,1.053340289324422141e+00
1.633873299397161816e+01,-8.561128667165639472e-01,-3.119044464318383891e+00,-2.206664792326186486e+01,1.049064239037959201e+00
1.634836668087844203e+01,-8.542159806453082371e-01,-3.119114008047990438e+00,-2.203111912311206311e+01,1.044754037186839790e+00
1.635800036778526589e+01,-8.523120960402383872e-01,-3.119186053725465424e+00,-2.199563478461232791e+01,1.040409526175921195e+00
1.636763405469208621e+01,-8.504015637909771996e-01,-3.119260639139129765e+00,-2.196019662490949997e+01,1.036030460366587302e+00
1.637726774159891008e+01,-8.484847315648134103e-01,-3.119337793764811018e+00,-2.192480696976002008e+01,1.031616530326208814e+00
1.638690142850573395e+01,-8.465619072125762923e-01,-3.119417540735429206e+00,-2.188946897264122526e+01,1.027167406782283576e+00
1.639653511541255426e+01,-8.446333369394194435e-01,-3.119499900756210309e+00,-2.185418660131465174e+01,1.022682791132744740e+00
1.640616880231937813e+01,-8.426992049865866807e-01,-3.119584896766728566e+00,-2.181896439731447757e+01,1.018162457497102213e+00
1.641580248922620200e+01,-8.407596550130465030e-01,-3.119672557919973332e+00,-2.178380708130411492e+01,1.013606273902472266e+00
1.642543617613302587e+01,-8.388148267368344957e-01,-3.119762921653914667e+00,-2.174871912259948914e+01,1.009014196479150138e+00
1.643506986303984618e+01,-8.368648967198698552e-01,-3.119856033210791857e+00,-2.171370440106348099e+01,1.004386238601335357e+00
1.644470354994667005e+01,-8.349101108893669521e-01,-3.119951942737294814e+00,-2.167876606132268336e+01,9.997224243429321255e-01
1.645433723685349392e+01,-8.329507988852942191e-01,-3.120050700837736724e+00,-2.164390660148932710e+01,9.950227402217207695e-01
1.646397092376031779e+01,-8.309873658521802486e-01,-3.120152353926431310e+00,-2.160912816863624641e+01,9.902870996289301342e-01
1.647360461066713810e+01,-8.290202641723474208e-01,-3.120256940789432498e+00,-2.157443297201639609e+01,9.855153304862885877e-01
1.648323829757396197e+01,-8.270499537688585923e-01,-3.120364491399096885e+00,-2.153982369057501955e+01,9.807071897107275671e-01
1.649287198448078584e+01,-8.250768631143322596e-01,-3.120475028338765444e+00,-2.150530375373018899e+01,9.758624000846013447e-01
1.650250567138760616e+01,-8.231013628911347801e-01,-3.120588570398048933e+00,-2.147087741274818384e+01,9.709806985030593474e-01
1.651213935829443002e+01,-8.211237604077191721e-01,-3.120705137234956794e+00,-2.143654958270182220e+01,9.660618812590713311e-01
1.652177304520125389e+01,-8.191443165517822145e-01,-3.120824753672539309e+00,-2.140232550321796623e+01,9.611058329929333954e-01
1.653140673210807776e+01,-8.171632801790607026e-01,-3.120947452305930181e+00,-2.136821031970848495e+01,9.561125308629967456e-01
1.654104041901489808e+01,-8.151809294975541631e-01,-3.121073273608558907e+00,-2.133420870975654537e+01,9.510820228996188508e-01
1.655067410592172195e+01,-8.131976078451647050e-01,-3.121202263488054740e+00,-2.130032466517438294e+01,9.460143871719597364e-01
1.656030779282854581e+01,-8.112137429411274692e-01,-3.121334469020903946e+00,-2.126656149339406454e+01,9.409096840512350957e-01
1.656994147973536613e+01,-8.092298437123721655e-01,-3.121469933652490703e+00,-2.123292203639995535e+01,9.357679158303665590e-01
1.657957516664219000e+01,-8.072464756295041344e-01,-3.121608693314938066e+00,-2.119940904088220535e+01,9.305890056954859713e-01
1.658920885354901387e+01,-8.052642220496292191e-01,-3.121750774637761960e+00,-2.116602556880933150e+01,9.253728022366289885e-01
1.659884254045583774e+01,-8.032836433502525963e-01,-3.121896195789447326e+00,-2.113277532625177457e+01,9.201191080763005958e-01
1.660847622736265805e+01,-8.013052463355558874e-01,-3.122044969685447757e+00,-2.109966281320929227e+01,9.148277240517026510e-01
1.661810991426948192e+01,-7.993294732829663296e-01,-3.122197108574527480e+00,-2.106669325080148170e+01,9.094984958240379669e-01
1.662774360117630579e+01,-7.973567140166037959e-01,-3.122352628591980483e+00,-2.103387230841143563e+01,9.041313491435657435e-01
1.663737728808312966e+01,-7.953873373651245693e-01,-3.122511552875003371e+00,-2.100120571252196200e+01,8.987263034397460215e-01
1.664701097498994997e+01,-7.934217324295661511e-01,-3.122673912271295205e+00,-2.096869885356643692e+01,8.932834598877187338e-01
1.665664466189677384e+01,-7.914603470650840578e-01,-3.122839743404595136e+00,-2.093635650703431850e+01,8.878029676869128028e-01
1.666627834880359771e+01,-7.895037117992129705e-01,-3.123009084667333290e+00,-2.090418275055767339e+01,8.822849787217380557e-01
1.667591203571041802e+01,-7.875524418259728376e-01,-3.123181971344695995e+00,-2.087218110018334372e+01,8.767296041597759659e-01
1.668554572261724189e+01,-7.856072163894798344e-01,-3.123358431342179387e+00,-2.084035482397158745e+01,8.711368858952164285e-01
1.669517940952406576e+01,-7.836687417694379043e-01,-3.123538482807532990e+00,-2.080870733875237022e+01,8.655067912793510398e-01
1.670481309643088608e+01,-7.817377090974529930e-01,-3.123722134362246994e+00,-2.077724257172690869e+01,8.598392326390479345e-01
1.671444678333770995e+01,-7.798147598317579643e-01,-3.123909387862289666e+00,-2.074596517961404984e+01,8.541341057363891487e-01
1.672408047024453381e+01,-7.779004694027813471e-01,-3.124100242835176289e+00,-2.071488056075738626e+01,8.483913357450955095e-01
1.673371415715135768e+01,-7.759953540114493675e-01,-3.124294701226537629e+00,-2.068399465721306996e+01,8.426109171531005471e-01
1.674334784405818155e+01,-7.740998984976292796e-01,-3.124492770991682544e+00,-2.065331360599508415e+01,8.367929358680996632e-01
1.675298153096500187e+01,-7.722145967516448328e-01,-3.124694467417030719e+00,-2.062284334297003952e+01,8.309375671292997811e-01
1.676261521787182573e+01,-7.703399922864283544e-01,-3.124899811746939093e+00,-2.059258927635533354e+01,8.250450500191691683e-01
1.677224890477864960e+01,-7.684767065046047563e-01,-3.125108827513339627e+00,-2.056255612557163914e+01,8.191156462868925958e-01
1.678188259168546992e+01,-7.666254459176726765e-01,-3.125321535668033945e+00,-2.053274797179041400e+01,8.131495957965249044e-01
1.679151627859229379e+01,-7.647869859755979105e-01,-3.125537949985711883e+00,-2.050316850365659604e+01,8.071470818496928601e-01
1.680114996549911766e+01,-7.629621362953418195e-01,-3.125758074126568253e+00,-2.047382138400468676e+01,8.011082166473658672e-01
1.681078365240593797e+01,-7.611516977616104018e-01,-3.125981901243997552e+00,-2.044471062793893168e+01,7.950330511499158481e-01
1.682041733931276184e+01,-7.593564244726478396e-01,-3.126209416247923034e+00,-2.041584087977988204e+01,7.889216063592360273e-01
1.683005102621958571e+01,-7.575770020481935596e-01,-3.126440600023928429e+00,-2.038721750677910904e+01,7.827739167254238462e-01
1.683968471312640602e+01,-7.558140488410013402e-01,-3.126675434309795776e+00,-2.035884648202607039e+01,7.765900728371577522e-01
1.684931840003323344e+01,-7.540681396091488686e-01,-3.126913905727574772e+00,-2.033073409138721388e+01,7.703702508230887425e-01
1.685895208694005376e+01,-7.523398443407030012e-01,-3.127156007723969733e+00,-2.030288655114679486e+01,7.641147198736647494e-01
1.686858577384687763e+01,-7.506297702724165077e-01,-3.127401739807878833e+00,-2.027530964900194732e+01,7.578238257944251988e-01
1.687821946075370150e+01,-7.489385941343164044e-01,-3.127651104298132978e+00,-2.024800851365156973e+01,7.514979555905865194e-01
1.688785314766052181e+01,-7.472670745991185637e-01,-3.127904101555608829e+00,-2.022098757975689054e+01,7.451374936627941370e-01
1.689748683456734568e+01,-7.456160409294165792e-01,-3.128160725139412790e+00,-2.019425075704143779e+01,7.387427826249647334e-01
1.690712052147416955e+01,-7.439863610667276639e-01,-3.128420958353954617e+00,-2.016780175194885061e+01,7.323141003339319610e-01
1.691675420838098987e+01,-7.423788986850747840e-01,-3.128684773233119998e+00,-2.014164444541082588e+01,7.258516598834886535e-01
1.692638789528781373e+01,-7.407944721174909430e-01,-3.128952132266773489e+00,-2.011578321406976499e+01,7.193556325044282440e-01
1.693602158219463760e+01,-7.392338275174253903e-01,-3.129222992338934528e+00,-2.009022309941581952e+01,7.128261865456486657e-01
1.694565526910145792e+01,-7.376976342948372567e-01,-3.129497309671124050e+00,-2.006496977455028485e+01,7.062635309861011734e-01
1.695528895600828534e+01,-7.361865040805739557e-01,-3.129775044255288741e+00,-2.004002931820781797e+01,6.996679506297303064e-01
1.696492264291510565e+01,-7.347010272868769176e-01,-3.130056162413590304e+00,-2.001540786251865356e+01,6.930398226347799229e-01
1.697455632982192952e+01,-7.332418159404062719e-01,-3.130340636691649525e+00,-1.999111121800627089e+01,6.863796095724092883e-01
1.698419001672875339e+01,-7.318095395162916850e-01,-3.130628443104800596e+00,-1.996714458565653416e+01,6.796878311501071135e-01
1.699382370363557371e+01,-7.304049426010867929e-01,-3.130919556565894712e+00,-1.994351243980962352e+01,6.729650230205090899e-01
1.700345739054239758e+01,-7.290288387277781279e-01,-3.131213945881313521e+00,-1.992021861493115154e+01,6.662116948751487522e-01
1.701309107744922144e+01,-7.276820819822215070e-01,-3.131511569838042686e+00,-1.989726656904934643e+01,6.594283001904479580e-01
1.702272476435604176e+01,-7.263655247664195791e-01,-3.131812375576331853e+00,-1.987465974460143769e+01,6.526152265131346386e-01
1.703235845126286563e+01,-7.250799743478607562e-01,-3.132116299748727961e+00,-1.985240191892845374e+01,6.457728090822473233e-01
1.704199213816968950e+01,-7.238261612231228215e-01,-3.132423272117933699e+00,-1.983049744002080317e+01,6.389013636886450298e-01
1.705162582507650981e+01,-7.226047287477335157e-01,-3.132733220501611626e+00,-1.980895127725736771e+01,6.320012290059421334e-01
1.706125951198333723e+01,-7.214162470138872907e-01,-3.133046075559392296e+00,-1.978776887164096721e+01,6.250728058560127698e-01
1.707089319889015755e+01,-7.202612465611911707e-01,-3.133361773962775487e+00,-1.976695582920814331e+01,6.181165818058590444e-01
1.708052688579698142e+01,-7.191402614383913816e-01,-3.133680258979658628e+00,-1.974651754742617271e+01,6.111331338446147621e-01
1.709016057270380529e+01,-7.180538682513899484e-01,-3.134001478293099829e+00,-1.972645888392522906e+01,6.041231083672234936e-01
1.709979425961062560e+01,-7.170027090228675570e-01,-3.134325379718943427e+00,-1.970678396416855804e+01,5.970871843800884538e-01
1.710942794651744947e+01,-7.159874905987329008e-01,-3.134651906131233901e+00,-1.968749618348109820e+01,5.900260307726119535e-01
1.711906163342427334e+01,-7.150089604773526286e-01,-3.134980991150819296e+00,-1.966859840144256566e+01,5.829402702198190900e-01
1.712869532033109365e+01,-7.140678661353903056e-01,-3.135312556924863436e+00,-1.965009326995411953e+01,5.758304602960530039e-01
1.713832900723791752e+01,-7.131649099817205517e-01,-3.135646514691439180e+00,-1.963198359700572837e+01,5.686970972810975189e-01
1.714796269414474139e+01,-7.123007134397550955e-01,-3.135982767976263297e+00,-1.961427263783822639e+01,5.615406414363203202e-01
1.715759638105156171e+01,-7.114758009101130876e-01,-3.136321217465987132e+00,-1.959696422679617811e+01,5.543615561973147532e-01
1.716723006795838913e+01,-7.106906083290445153e-01,-3.136661766089327230e+00,-1.958006271028340350e+01,5.471603496353885099e-01
1.717686375486520944e+01,-7.099455135459277200e-01,-3.137004322771138387e+00,-1.956357269993648984e+01,5.399376058852036753e-01
1.718649744177203331e+01,-7.092408790796518314e-01,-3.137348803726678792e+00,-1.954749871811086948e+01,5.326939972069398843e-01
1.719613112867885718e+01,-7.085770940135254214e-01,-3.137695130912264485e+00,-1.953184483943352490e+01,5.254302730673340305e-01
1.720576481558567750e+01,-7.079546020202809320e-01,-3.138043228116686567e+00,-1.951661443322632294e+01,5.181472293970538212e-01
